Active School Zone,AGE,At Intersection,Charge,Crash ID,Crash Severity,Date/Time,Ethnicity,Gender,Helmet Damage,Person Age,SPEED LIMIT,Speed Limit,Surface Condition,Weather Condition,Weekday,Deaths,Injuries,Latitude,Longitude,Not Injured
NO,20,TRUE,NO CHARGES,18403365,SUSPECTED MINOR INJURY,04/08/2021 18:49,WHITE,FEMALE,UNKNOWN,22,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.26713478,-97.77086246,4
NO,5,TRUE,NO CHARGES,14948061,SUSPECTED MINOR INJURY,03/03/2016 15:19,WHITE,FEMALE,UNKNOWN,5,30,30,DRY,CLEAR,THURSDAY,0,2,30.31164477,-97.68521248,1
NO,30,TRUE,NO CHARGES,15795523,SUSPECTED SERIOUS INJURY,02/06/2017 02:38,WHITE,FEMALE,UNKNOWN,34,30,30,DRY,CLEAR,FRIDAY,0,1,30.29004477,-97.73448246,1
NO,35,TRUE,NO CHARGES,15202119,SUSPECTED SERIOUS INJURY,08/07/2016 19:49,WHITE,FEMALE,UNKNOWN,35,35,35,DRY,CLEAR,FRIDAY,0,1,30.32351352,-97.72379779,1
NO,40,TRUE,NO CHARGES,18522428,SUSPECTED SERIOUS INJURY,08/10/2021 17:25,WHITE,FEMALE,UNKNOWN,42,40,40,DRY,CLEAR,FRIDAY,0,1,,,3
NO,15,TRUE,NO CHARGES,18535369,SUSPECTED SERIOUS INJURY,16/10/2021 16:22,WHITE,FEMALE,UNKNOWN,19,35,35,DRY,CLEAR,SATURDAY,0,1,30.27250478,-97.72774247,1
NO,30,TRUE,NO CHARGES,18514107,SUSPECTED SERIOUS INJURY,30/09/2021 13:21,WHITE,FEMALE,UNKNOWN,34,30,30,DRY,CLEAR,THURSDAY,0,1,30.27689478,-97.73568246,1
NO,20,TRUE,NO CHARGES,16427183,SUSPECTED SERIOUS INJURY,22/05/2018 20:35,WHITE,FEMALE,UNKNOWN,24,55,55,DRY,CLEAR,TUESDAY,0,1,30.26390096,-97.73535223,1
NO,20,TRUE,NO CHARGES,16634086,SUSPECTED SERIOUS INJURY,19/09/2018 18:30,WHITE,FEMALE,UNKNOWN,21,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.28445842,-97.71815516,1
NO,50,TRUE,NO CHARGES,17138276,SUSPECTED SERIOUS INJURY,19/06/2019 14:45,WHITE,FEMALE,UNKNOWN,54,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.21728979,-97.76746746,1
NO,35,TRUE,NO CHARGES,15175108,SUSPECTED SERIOUS INJURY,11/04/2016 17:42,WHITE,FEMALE,UNKNOWN,39,30,30,DRY,CLEAR,MONDAY,0,3,30.1806848,-97.80248245,1
NO,55,TRUE,NO CHARGES,17135614,POSSIBLE INJURY,17/06/2019 10:59,WHITE,FEMALE,UNKNOWN,56,35,35,DRY,CLOUDY,MONDAY,0,1,30.32988087,-97.72945657,1
NO,20,TRUE,NO CHARGES,17017226,POSSIBLE INJURY,16/04/2019 10:51,WHITE,FEMALE,UNKNOWN,21,45,45,DRY,CLOUDY,TUESDAY,0,1,30.26462201,-97.78600709,1
NO,25,TRUE,NO CHARGES,15650696,SUSPECTED MINOR INJURY,17/03/2017 11:44,WHITE,FEMALE,UNKNOWN,28,30,30,DRY,CLOUDY,FRIDAY,0,1,30.24829478,-97.76209246,1
NO,35,TRUE,NO CHARGES,17408369,SUSPECTED MINOR INJURY,16/11/2019 12:56,WHITE,FEMALE,UNKNOWN,38,35,35,DRY,CLOUDY,SATURDAY,0,1,30.36697476,-97.70062247,0
NO,20,TRUE,NO CHARGES,16282334,SUSPECTED MINOR INJURY,25/02/2018 15:22,WHITE,FEMALE,UNKNOWN,23,30,30,DRY,CLOUDY,SUNDAY,0,1,30.30654477,-97.68549248,1
NO,15,TRUE,NO CHARGES,18260060,SUSPECTED MINOR INJURY,13/05/2021 11:56,WHITE,FEMALE,UNKNOWN,19,30,30,DRY,CLOUDY,THURSDAY,0,1,30.28948477,-97.73678246,1
NO,20,TRUE,NO CHARGES,16742416,SUSPECTED MINOR INJURY,15/11/2018 13:20,WHITE,FEMALE,UNKNOWN,23,30,30,DRY,CLOUDY,THURSDAY,0,1,30.25858478,-97.75623246,1
NO,25,TRUE,DISREGARD RED LIGHT - TRAFFIC SIGNAL,16877626,SUSPECTED MINOR INJURY,31/01/2019 09:58,WHITE,FEMALE,UNKNOWN,26,35,35,DRY,CLOUDY,THURSDAY,0,1,30.27616478,-97.73712246,1
NO,30,TRUE,NO CHARGES,15293910,SUSPECTED MINOR INJURY,30/08/2016 16:33,WHITE,FEMALE,UNKNOWN,31,35,35,DRY,CLOUDY,TUESDAY,0,1,30.28462477,-97.71711247,1
NO,25,TRUE,NO CHARGES,18621286,POSSIBLE INJURY,29/11/2021 05:45,WHITE,FEMALE,UNKNOWN,29,30,30,UNKNOWN,UNKNOWN,MONDAY,0,1,30.31206477,-97.71535247,1
NO,20,TRUE,NO CHARGES,16861059,SUSPECTED MINOR INJURY,17/01/2019 22:30,WHITE,FEMALE,UNKNOWN,20,35,35,UNKNOWN,UNKNOWN,THURSDAY,0,1,30.23159479,-97.71753247,1
NO,30,TRUE,NO CHARGES,15097902,NOT INJURED,30/03/2016 15:53,WHITE,FEMALE,UNKNOWN,31,25,25,WET,CLOUDY,WEDNESDAY,0,0,30.1753948,-97.81409245,2
NO,25,TRUE,NO CHARGES,16037013,SUSPECTED MINOR INJURY,04/10/2017 08:08,WHITE,FEMALE,UNKNOWN,27,20,20,WET,CLOUDY,WEDNESDAY,0,1,30.26742478,-97.69435248,2
NO,10,TRUE,NO CHARGES,16128020,NOT INJURED,07/12/2017 07:37,WHITE,FEMALE,UNKNOWN,13,30,30,WET,RAIN,THURSDAY,0,0,30.20055479,-97.78567246,2
NO,50,TRUE,NO CHARGES,17144917,SUSPECTED MINOR INJURY,24/06/2019 11:02,WHITE,FEMALE,UNKNOWN,54,15,15,WET,RAIN,MONDAY,0,1,30.28519419,-97.73275546,1
NO,30,TRUE,NO CHARGES,17422208,POSSIBLE INJURY,24/11/2019 18:25,ASIAN,MALE,UNKNOWN,33,55,55,DRY,CLEAR,SUNDAY,0,1,30.26122219,-97.73644042,0
NO,15,TRUE,NO CHARGES,17017278,POSSIBLE INJURY,16/04/2019 22:13,ASIAN,MALE,UNKNOWN,19,30,30,DRY,CLEAR,TUESDAY,0,1,30.30033477,-97.73968246,1
NO,15,TRUE,NO CHARGES,16321367,SUSPECTED MINOR INJURY,26/03/2018 15:20,ASIAN,MALE,UNKNOWN,18,30,30,DRY,CLEAR,MONDAY,0,1,30.28978477,-97.74140246,0
NO,30,TRUE,NO CHARGES,16820445,SUSPECTED MINOR INJURY,27/12/2018 13:48,ASIAN,MALE,UNKNOWN,34,30,30,DRY,CLEAR,THURSDAY,0,1,30.26830478,-97.72683247,1
NO,60,TRUE,NO CHARGES,17934889,SUSPECTED MINOR INJURY,29/09/2020 18:01,ASIAN,MALE,UNKNOWN,60,30,30,DRY,CLEAR,TUESDAY,0,1,30.43817475,-97.81091244,1
NO,60,TRUE,NO CHARGES,15446534,POSSIBLE INJURY,18/11/2016 11:58,ASIAN,MALE,UNKNOWN,63,50,50,DRY,CLOUDY,FRIDAY,0,1,30.41135724,-97.68668309,1
NO,15,TRUE,NO CHARGES,16028889,NOT INJURED,12/10/2017 08:13,BLACK,MALE,UNKNOWN,15,40,40,DRY,CLEAR,THURSDAY,0,0,30.35333854,-97.70561214,2
NO,35,TRUE,NO CHARGES,16068932,NOT INJURED,07/11/2017 14:43,BLACK,MALE,UNKNOWN,37,35,35,DRY,CLEAR,TUESDAY,0,0,30.31726477,-97.69963247,2
NO,30,TRUE,NO CHARGES,17958944,NOT INJURED,11/11/2020 17:35,BLACK,MALE,UNKNOWN,30,25,25,DRY,CLEAR,WEDNESDAY,0,0,30.23105479,-97.75934246,2
NO,45,TRUE,NO CHARGES,16882406,POSSIBLE INJURY,01/02/2019 09:54,BLACK,MALE,UNKNOWN,49,35,35,DRY,CLEAR,FRIDAY,0,1,30.27753478,-97.74195246,0
NO,50,TRUE,NMV-ON THE WRONG SIDE OF THE ROADWAY,15214193,POSSIBLE INJURY,15/07/2016 16:52,BLACK,MALE,UNKNOWN,52,35,35,DRY,CLEAR,FRIDAY,0,1,30.26479309,-97.73498848,1
NO,35,TRUE,NO CHARGES,16119769,POSSIBLE INJURY,01/12/2017 19:04,BLACK,MALE,UNKNOWN,38,35,35,DRY,CLEAR,FRIDAY,0,1,30.26468702,-97.74910901,2
NO,25,TRUE,NO CHARGES,17935016,POSSIBLE INJURY,05/10/2020 18:21,BLACK,MALE,UNKNOWN,28,40,40,DRY,CLEAR,MONDAY,0,1,30.23031546,-97.71442408,1
NO,40,TRUE,NO CHARGES,17968038,POSSIBLE INJURY,25/10/2020 00:49,BLACK,MALE,UNKNOWN,40,35,35,DRY,CLEAR,SUNDAY,0,1,30.23129479,-97.72540247,0
NO,25,TRUE,NO CHARGES,16906987,POSSIBLE INJURY,17/02/2019 17:51,BLACK,MALE,UNKNOWN,26,35,35,DRY,CLEAR,SUNDAY,0,1,30.28445477,-97.71818247,1
NO,55,TRUE,NO CHARGES,16205742,POSSIBLE INJURY,18/01/2018 06:10,BLACK,MALE,UNKNOWN,59,40,40,DRY,CLEAR,THURSDAY,0,1,30.34828476,-97.73571246,1
NO,60,TRUE,RIDING THE WRONG WAY,17164374,POSSIBLE INJURY,04/07/2019 15:15,BLACK,MALE,UNKNOWN,61,45,45,DRY,CLEAR,THURSDAY,0,1,30.25486726,-97.76222786,1
NO,30,TRUE,NO CHARGES,16361526,POSSIBLE INJURY,18/04/2018 14:38,BLACK,MALE,UNKNOWN,31,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.26188478,-97.72936247,1
NO,60,TRUE,NO CHARGES,16631004,POSSIBLE INJURY,05/09/2018 06:45,BLACK,MALE,UNKNOWN,61,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.27448478,-97.74305246,1
NO,55,TRUE,NO CHARGES,17330516,SUSPECTED MINOR INJURY,07/10/2019 17:16,BLACK,MALE,UNKNOWN,55,35,35,DRY,CLEAR,MONDAY,0,1,30.23106478,-97.69957248,1
NO,20,TRUE,NO CHARGES,18213577,SUSPECTED MINOR INJURY,19/04/2021 17:44,BLACK,MALE,UNKNOWN,24,45,45,DRY,CLEAR,MONDAY,0,1,30.17364773,-97.82384283,1
NO,45,TRUE,NO CHARGES,17934888,SUSPECTED MINOR INJURY,28/09/2020 10:07,BLACK,MALE,UNKNOWN,45,45,45,DRY,CLEAR,MONDAY,0,1,30.35739476,-97.71561247,1
NO,50,TRUE,NO CHARGES,18309378,SUSPECTED MINOR INJURY,14/06/2021 14:38,BLACK,MALE,UNKNOWN,54,35,35,DRY,CLEAR,MONDAY,0,1,30.22731239,-97.77336315,4
NO,25,TRUE,NO CHARGES,16911329,SUSPECTED MINOR INJURY,17/02/2019 02:24,BLACK,MALE,UNKNOWN,25,30,30,DRY,CLEAR,SUNDAY,0,1,30.26870478,-97.74520246,0
NO,40,TRUE,NO CHARGES,15140585,SUSPECTED MINOR INJURY,05/06/2016 17:00,BLACK,MALE,UNKNOWN,43,45,45,DRY,CLEAR,SUNDAY,0,1,30.32486477,-97.69311247,0
NO,40,TRUE,NO CHARGES,15866864,SUSPECTED MINOR INJURY,06/07/2017 16:58,BLACK,MALE,UNKNOWN,44,5,5,DRY,CLEAR,THURSDAY,0,1,30.27342478,-97.72193247,1
NO,45,TRUE,NO CHARGES,16223505,SUSPECTED MINOR INJURY,25/01/2018 07:27,BLACK,MALE,UNKNOWN,48,30,30,DRY,CLEAR,THURSDAY,0,1,30.26802478,-97.73899246,1
NO,55,TRUE,NO CHARGES,18131351,SUSPECTED MINOR INJURY,02/03/2021 21:33,BLACK,MALE,UNKNOWN,59,40,40,DRY,CLEAR,TUESDAY,0,1,30.27476478,-97.73174247,0
NO,25,TRUE,NO CHARGES,16662962,SUSPECTED MINOR INJURY,02/10/2018 14:26,BLACK,MALE,UNKNOWN,28,35,35,DRY,CLEAR,TUESDAY,0,1,30.24033478,-97.72703247,1
NO,35,TRUE,NO CHARGES,16854753,SUSPECTED MINOR INJURY,15/01/2019 19:37,BLACK,MALE,UNKNOWN,36,35,35,DRY,CLEAR,TUESDAY,0,1,30.25520478,-97.70713247,1
NO,60,TRUE,NO CHARGES,15897786,SUSPECTED MINOR INJURY,01/08/2017 17:10,BLACK,MALE,UNKNOWN,63,40,40,DRY,CLEAR,TUESDAY,0,1,30.2978966,-97.70889191,1
NO,55,TRUE,NO CHARGES,16465617,SUSPECTED MINOR INJURY,12/06/2018 21:47,BLACK,MALE,UNKNOWN,56,55,55,DRY,CLEAR,TUESDAY,0,1,30.26121826,-97.73644161,1
NO,20,TRUE,NO CHARGES,15197918,SUSPECTED MINOR INJURY,29/06/2016 15:50,BLACK,MALE,UNKNOWN,21,35,35,DRY,CLEAR,WEDNESDAY,0,1,30.26474478,-97.76495246,1
NO,25,TRUE,NO CHARGES,16523400,SUSPECTED MINOR INJURY,11/07/2018 17:00,BLACK,MALE,UNKNOWN,25,35,35,DRY,CLEAR,WEDNESDAY,0,1,,,1
NO,25,TRUE,RAN RED LIGHT,16556808,SUSPECTED MINOR INJURY,23/07/2018 16:34,BLACK,MALE,UNKNOWN,27,30,30,DRY,CLEAR,MONDAY,0,2,30.26526478,-97.74385246,0
NO,55,TRUE,NO CHARGES,17989961,SUSPECTED MINOR INJURY,13/10/2019 21:54,BLACK,MALE,UNKNOWN,56,45,45,DRY,CLEAR,SUNDAY,0,2,30.34014292,-97.70118264,0
NO,0,TRUE,NO CHARGES,15707038,SUSPECTED SERIOUS INJURY,14/04/2017 17:53,BLACK,MALE,UNKNOWN,3,55,55,DRY,CLEAR,FRIDAY,0,1,30.27356478,-97.69790247,2
NO,55,TRUE,NO CHARGES,15270971,SUSPECTED SERIOUS INJURY,28/04/2016 14:15,BLACK,MALE,UNKNOWN,59,35,35,DRY,CLEAR,THURSDAY,0,1,30.28061478,-97.74198246,0
NO,30,TRUE,NO CHARGES,16115971,SUSPECTED SERIOUS INJURY,30/11/2017 07:48,BLACK,MALE,UNKNOWN,31,35,35,DRY,CLEAR,THURSDAY,0,1,30.24246478,-97.71724247,1
NO,30,TRUE,NO CHARGES,17316284,SUSPECTED SERIOUS INJURY,26/09/2019 22:21,BLACK,MALE,UNKNOWN,33,45,45,DRY,CLEAR,THURSDAY,0,1,30.25648189,-97.76123264,2
NO,20,TRUE,NO CHARGES,17003568,SUSPECTED SERIOUS INJURY,09/04/2019 08:55,BLACK,MALE,UNKNOWN,24,35,35,DRY,CLEAR,TUESDAY,0,1,30.26028478,-97.74963246,1
NO,45,TRUE,NO CHARGES,15025115,SUSPECTED SERIOUS INJURY,05/04/2016 16:44,BLACK,MALE,UNKNOWN,48,35,35,DRY,CLEAR,TUESDAY,0,1,30.19656479,-97.74343247,1
NO,25,TRUE,NO CHARGES,17694453,SUSPECTED SERIOUS INJURY,26/05/2020 15:44,BLACK,MALE,UNKNOWN,27,45,45,DRY,CLEAR,TUESDAY,0,1,30.1671348,-97.79094246,2
NO,40,TRUE,NO CHARGES,18409421,POSSIBLE INJURY,09/08/2021 14:14,BLACK,MALE,UNKNOWN,40,30,30,DRY,CLOUDY,MONDAY,0,1,30.30817477,-97.73346246,1
NO,30,TRUE,NO CHARGES,15344812,SUSPECTED MINOR INJURY,26/09/2016 16:42,BLACK,MALE,UNKNOWN,30,35,35,DRY,CLOUDY,MONDAY,0,1,30.34814141,-97.71281681,1
NO,20,TRUE,NO CHARGES,17928583,SUSPECTED MINOR INJURY,24/10/2020 13:35,BLACK,MALE,UNKNOWN,22,30,30,DRY,CLOUDY,SATURDAY,0,1,30.27022478,-97.75057246,1
NO,50,TRUE,NO CHARGES,15088917,SUSPECTED MINOR INJURY,07/05/2016 14:45,BLACK,MALE,UNKNOWN,52,45,45,DRY,CLOUDY,SATURDAY,0,1,30.26955661,-97.6966964,2
NO,30,TRUE,NO CHARGES,15281593,SUSPECTED MINOR INJURY,23/08/2016 06:21,BLACK,MALE,UNKNOWN,32,45,45,DRY,CLOUDY,TUESDAY,0,1,30.21642978,-97.75132782,0
NO,40,TRUE,NONE,18227502,SUSPECTED SERIOUS INJURY,28/04/2021 18:14,BLACK,MALE,UNKNOWN,42,45,45,DRY,CLOUDY,WEDNESDAY,0,1,30.23201479,-97.76598246,1
NO,45,TRUE,NO CHARGES,17145890,SUSPECTED MINOR INJURY,24/06/2019 11:34,BLACK,MALE,UNKNOWN,46,45,45,WET,CLOUDY,MONDAY,0,1,30.28793477,-97.72429247,1
NO,35,TRUE,NO CHARGES,15140277,POSSIBLE INJURY,02/06/2016 06:53,BLACK,MALE,UNKNOWN,35,55,55,WET,RAIN,THURSDAY,0,1,30.38699274,-97.6484449,1
NO,45,TRUE,NO CHARGES,15140468,SUSPECTED MINOR INJURY,03/06/2016 21:30,BLACK,MALE,UNKNOWN,48,30,30,WET,RAIN,FRIDAY,0,1,30.26991478,-97.74210246,1
NO,55,TRUE,NO CHARGES,17744930,SUSPECTED MINOR INJURY,04/04/2020 13:22,BLACK,MALE,UNKNOWN,55,45,45,WET,RAIN,SATURDAY,0,2,30.39383475,-97.70724247,0
NO,35,TRUE,NO CHARGES,15169189,NOT INJURED,10/06/2016 18:40,HISPANIC,MALE,UNKNOWN,36,15,15,DRY,CLEAR,FRIDAY,0,0,,,2
NO,35,TRUE,NO CHARGES,17158861,NOT INJURED,29/06/2019 11:06,HISPANIC,MALE,UNKNOWN,39,35,35,DRY,CLEAR,SATURDAY,0,0,30.26122284,-97.73644257,3
NO,60,TRUE,NO CHARGES,16525015,NOT INJURED,12/07/2018 15:28,HISPANIC,MALE,UNKNOWN,61,35,35,DRY,CLEAR,THURSDAY,0,0,30.23246478,-97.79438246,1
NO,35,TRUE,NO CHARGES,17705558,NOT INJURED,19/05/2020 12:19,HISPANIC,MALE,UNKNOWN,36,35,35,DRY,CLEAR,TUESDAY,0,0,30.25988478,-97.73261247,2
NO,10,TRUE,NO CHARGES,14998152,POSSIBLE INJURY,25/03/2016 20:30,HISPANIC,MALE,UNKNOWN,13,35,35,DRY,CLEAR,FRIDAY,0,1,30.1670448,-97.78851246,0
NO,55,TRUE,NO CHARGES,17014108,POSSIBLE INJURY,05/04/2019 02:58,HISPANIC,MALE,UNKNOWN,55,55,55,DRY,CLEAR,FRIDAY,0,1,30.23655063,-97.68625457,0
NO,20,TRUE,NO CHARGES,15191118,POSSIBLE INJURY,01/07/2016 17:51,HISPANIC,MALE,UNKNOWN,24,35,35,DRY,CLEAR,FRIDAY,0,1,30.28691477,-97.70259247,1
NO,30,TRUE,NO CHARGES,17664372,POSSIBLE INJURY,27/03/2020 06:45,HISPANIC,MALE,UNKNOWN,33,55,55,DRY,CLEAR,FRIDAY,0,1,30.26122219,-97.73644042,1
NO,10,TRUE,NO CHARGES,16409499,POSSIBLE INJURY,11/05/2018 17:23,HISPANIC,MALE,UNKNOWN,14,35,35,DRY,CLEAR,FRIDAY,0,1,30.37191476,-97.71562247,4
NO,25,TRUE,NO CHARGES,18632259,POSSIBLE INJURY,15/11/2021 17:39,HISPANIC,MALE,UNKNOWN,28,30,30,DRY,CLEAR,MONDAY,0,1,30.28929477,-97.72342247,0
NO,35,TRUE,NO CHARGES,17737323,POSSIBLE INJURY,04/05/2020 15:24,HISPANIC,MALE,UNKNOWN,36,35,35,DRY,CLEAR,MONDAY,0,1,,,0
NO,45,TRUE,NO CHARGES,16802756,POSSIBLE INJURY,17/12/2018 18:44,HISPANIC,MALE,UNKNOWN,46,30,30,DRY,CLEAR,MONDAY,0,1,30.24188478,-97.75251246,1
NO,60,TRUE,NO CHARGES,17450289,POSSIBLE INJURY,09/12/2019 15:08,HISPANIC,MALE,UNKNOWN,60,35,35,DRY,CLEAR,MONDAY,0,1,30.2664069,-97.75552108,1
NO,55,TRUE,NO CHARGES,15085041,POSSIBLE INJURY,05/05/2016 16:02,HISPANIC,MALE,UNKNOWN,59,35,35,DRY,CLEAR,THURSDAY,0,1,30.22772955,-97.77324457,1
NO,5,TRUE,NO CHARGES,17609516,POSSIBLE INJURY,05/03/2020 07:13,HISPANIC,MALE,UNKNOWN,9,50,50,DRY,CLEAR,THURSDAY,0,1,30.39079475,-97.65907248,1
NO,20,TRUE,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,16645164,POSSIBLE INJURY,11/09/2018 16:53,HISPANIC,MALE,UNKNOWN,22,35,35,DRY,CLEAR,TUESDAY,0,1,30.45121475,-97.82079244,1
NO,30,TRUE,NO CHARGES,17150112,POSSIBLE INJURY,13/03/2019 10:00,HISPANIC,MALE,UNKNOWN,34,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.28380478,-97.74191246,0
NO,50,TRUE,NO CHARGES,16274779,POSSIBLE INJURY,28/02/2018 15:04,HISPANIC,MALE,UNKNOWN,53,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26102636,-97.73580481,0
NO,25,TRUE,NO CHARGES,17209472,POSSIBLE INJURY,31/07/2019 12:21,HISPANIC,MALE,UNKNOWN,27,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26275124,-97.74211261,1
NO,25,TRUE,NO CHARGES,15129002,POSSIBLE INJURY,18/05/2016 14:43,HISPANIC,MALE,UNKNOWN,28,30,30,DRY,CLEAR,WEDNESDAY,0,1,30.26479309,-97.73498848,1
NO,20,TRUE,NO CHARGES,17977346,SUSPECTED MINOR INJURY,30/10/2020 22:05,HISPANIC,MALE,UNKNOWN,23,35,35,DRY,CLEAR,FRIDAY,0,1,30.30852477,-97.67073248,0
NO,15,TRUE,NO CHARGES,16735164,SUSPECTED MINOR INJURY,02/11/2018 07:30,HISPANIC,MALE,UNKNOWN,18,40,40,DRY,CLEAR,FRIDAY,0,1,30.39913475,-97.66883248,0
NO,10,TRUE,NO CHARGES,17534520,SUSPECTED MINOR INJURY,24/01/2020 19:00,HISPANIC,MALE,UNKNOWN,14,35,35,DRY,CLEAR,FRIDAY,0,1,30.22433479,-97.66667248,1
NO,50,TRUE,NO CHARGES,17303740,SUSPECTED MINOR INJURY,20/09/2019 16:39,HISPANIC,MALE,UNKNOWN,50,45,45,DRY,CLEAR,FRIDAY,0,1,,,1
NO,35,TRUE,NMV - ON WRONG (LEFT) SIDE OF ROADWAY,17007274,SUSPECTED MINOR INJURY,08/04/2019 17:18,HISPANIC,MALE,UNKNOWN,35,30,30,DRY,CLEAR,MONDAY,0,1,30.20259479,-97.79734245,1
NO,0,TRUE,NO CHARGES,15929491,SUSPECTED MINOR INJURY,21/08/2017 18:14,HISPANIC,MALE,UNKNOWN,0,35,35,DRY,CLEAR,MONDAY,0,1,30.25603639,-97.76151136,1
NO,5,TRUE,NO CHARGES,18245664,SUSPECTED MINOR INJURY,03/05/2021 19:45,HISPANIC,MALE,UNKNOWN,9,35,35,DRY,CLEAR,MONDAY,0,1,,,1
NO,35,TRUE,NO CHARGES,15381836,SUSPECTED MINOR INJURY,17/10/2016 10:00,HISPANIC,MALE,UNKNOWN,35,35,35,DRY,CLEAR,MONDAY,0,1,30.41238475,-97.72334246,1
NO,25,TRUE,NO CHARGES,16188490,SUSPECTED MINOR INJURY,20/11/2017 07:48,HISPANIC,MALE,UNKNOWN,26,45,45,DRY,CLEAR,MONDAY,0,1,30.27686041,-97.70033939,1
NO,50,TRUE,NO CHARGES,18246618,SUSPECTED MINOR INJURY,19/04/2021 20:50,HISPANIC,MALE,UNKNOWN,50,35,35,DRY,CLEAR,MONDAY,0,1,30.22143355,-97.7648521,2
NO,35,TRUE,NO CHARGES,16111500,SUSPECTED MINOR INJURY,25/11/2017 20:28,HISPANIC,MALE,UNKNOWN,38,35,35,DRY,CLEAR,SATURDAY,0,1,30.27309466,-97.72381373,0
NO,10,TRUE,NO CHARGES,16201048,SUSPECTED MINOR INJURY,13/01/2018 15:22,HISPANIC,MALE,UNKNOWN,11,25,25,DRY,CLEAR,SATURDAY,0,1,30.25613478,-97.71884247,1
NO,15,TRUE,NO CHARGES,17132281,SUSPECTED MINOR INJURY,15/06/2019 23:03,HISPANIC,MALE,UNKNOWN,18,35,35,DRY,CLEAR,SATURDAY,0,1,30.21535479,-97.79770245,1
NO,25,TRUE,NO CHARGES,14941924,SUSPECTED MINOR INJURY,27/02/2016 19:00,HISPANIC,MALE,UNKNOWN,26,35,35,DRY,CLEAR,SATURDAY,0,1,30.28719219,-97.72649808,1
NO,35,TRUE,NO CHARGES,17775270,SUSPECTED MINOR INJURY,18/07/2020 13:24,HISPANIC,MALE,UNKNOWN,39,35,35,DRY,CLEAR,SATURDAY,0,1,30.23132479,-97.71689247,1
NO,25,TRUE,NO CHARGES,15365850,SUSPECTED MINOR INJURY,08/10/2016 16:57,HISPANIC,MALE,UNKNOWN,28,35,35,DRY,CLEAR,SATURDAY,0,1,30.30577477,-97.70289247,2
NO,50,TRUE,NO CHARGES,17092380,SUSPECTED MINOR INJURY,25/05/2019 19:21,HISPANIC,MALE,UNKNOWN,54,45,45,DRY,CLEAR,SATURDAY,0,1,30.22328848,-97.74734329,3
NO,40,TRUE,NO CHARGES,16368591,SUSPECTED MINOR INJURY,19/04/2018 00:15,HISPANIC,MALE,UNKNOWN,44,25,25,DRY,CLEAR,THURSDAY,0,1,30.26121478,-97.70666247,0
NO,20,TRUE,NO CHARGES,16974425,SUSPECTED MINOR INJURY,25/10/2018 18:34,HISPANIC,MALE,UNKNOWN,24,30,30,DRY,CLEAR,THURSDAY,0,1,30.28121361,-97.74412925,1
NO,25,TRUE,NO CHARGES,17900885,SUSPECTED MINOR INJURY,08/10/2020 18:13,HISPANIC,MALE,UNKNOWN,25,35,35,DRY,CLEAR,THURSDAY,0,1,30.31746477,-97.74611246,1
NO,50,TRUE,NO CHARGES,15673610,SUSPECTED MINOR INJURY,30/03/2017 07:13,HISPANIC,MALE,UNKNOWN,51,35,35,DRY,CLEAR,THURSDAY,0,1,30.2158232,-97.73890356,1
NO,5,TRUE,NO CHARGES,16240926,SUSPECTED MINOR INJURY,08/02/2018 19:09,HISPANIC,MALE,UNKNOWN,7,35,35,DRY,CLEAR,THURSDAY,0,1,30.1806848,-97.76250246,3
NO,40,TRUE,NO CHARGES,18636439,SUSPECTED MINOR INJURY,09/12/2021 18:02,HISPANIC,MALE,UNKNOWN,41,35,35,DRY,CLEAR,THURSDAY,0,1,30.22954479,-97.71259247,3
NO,15,TRUE,NO CHARGES,15657892,SUSPECTED MINOR INJURY,21/03/2017 16:35,HISPANIC,MALE,UNKNOWN,15,35,35,DRY,CLEAR,TUESDAY,0,1,30.36219476,-97.71009247,0
NO,20,TRUE,NO CHARGES,15217462,SUSPECTED MINOR INJURY,19/07/2016 12:53,HISPANIC,MALE,UNKNOWN,20,30,30,DRY,CLEAR,TUESDAY,0,1,30.28497478,-97.74181246,1
NO,20,TRUE,NO CHARGES,18025690,SUSPECTED MINOR INJURY,22/12/2020 20:11,HISPANIC,MALE,UNKNOWN,23,30,30,DRY,CLEAR,TUESDAY,0,1,30.34752476,-97.70316247,1
NO,20,TRUE,NO CHARGES,17207197,SUSPECTED MINOR INJURY,30/07/2019 22:14,HISPANIC,MALE,UNKNOWN,23,35,35,DRY,CLEAR,TUESDAY,0,1,30.27686041,-97.70033939,1
NO,30,TRUE,NO CHARGES,15823139,SUSPECTED MINOR INJURY,20/06/2017 07:53,HISPANIC,MALE,UNKNOWN,31,45,45,DRY,CLEAR,TUESDAY,0,1,30.35796801,-97.69989439,1
NO,60,TRUE,NO CHARGES,17971320,SUSPECTED MINOR INJURY,09/04/2019 13:53,HISPANIC,MALE,UNKNOWN,64,45,45,DRY,CLEAR,TUESDAY,0,1,30.35806933,-97.68814856,1
